"";"Sample_names";"D0";"D1";"D2";"sd.D0";"sd.D1";"sd.D2"
"CYCLUS2_BEKKEN_29_A_SYBR_POSTCYCLE_rep1.fcs";"CYCLUS2_BEKKEN_29_A_SYBR_POSTCYCLE_rep1.fcs";8106,33;1843,99886743375;1023,75189149983;126,392930293916;14,6763821296707;8,90365978096491
"CYCLUS2_BEKKEN_29_A_SYBR_POSTCYCLE_rep2.fcs";"CYCLUS2_BEKKEN_29_A_SYBR_POSTCYCLE_rep2.fcs";7518,69;1714,76396711894;948,913507484309;176,381456170449;33,6604051958583;18,7418471663103
"CYCLUS2_BEKKEN_29_A_SYBR_POSTCYCLE_rep3.fcs";"CYCLUS2_BEKKEN_29_A_SYBR_POSTCYCLE_rep3.fcs";8109,65;1844,66588552318;1023,34249476447;163,378001004178;19,9798173860629;10,1221261170102
"CYCLUS2_BEKKEN_29_B_SYBR_POSTCYCLE_rep1.fcs";"CYCLUS2_BEKKEN_29_B_SYBR_POSTCYCLE_rep1.fcs";8140,15;1846,25440748188;1021,81292562817;136,625298617138;19,1130518635128;9,95751522661966
"CYCLUS2_BEKKEN_29_B_SYBR_POSTCYCLE_rep2.fcs";"CYCLUS2_BEKKEN_29_B_SYBR_POSTCYCLE_rep2.fcs";7947,45;1862,36357116223;1041,01138036145;121,87892443824;16,0835411463635;9,83144915898033
"CYCLUS2_BEKKEN_29_B_SYBR_POSTCYCLE_rep3.fcs";"CYCLUS2_BEKKEN_29_B_SYBR_POSTCYCLE_rep3.fcs";8289,28;1877,80430940985;1043,90450406314;130,755619073109;14,5594951953043;8,19544127178758
"CYCLUS2_BEKKEN_2_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_2_A_SYBR_OPERATION_rep1.fcs";8607,58;1749,28636426135;983,027729869845;99,3877398288281;10,5641377164548;4,97828849378735
"CYCLUS2_BEKKEN_2_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_2_A_SYBR_OPERATION_rep2.fcs";8324,91;1704,82454846346;957,691863299868;177,612965617816;28,6154971509814;16,4466704904428
"CYCLUS2_BEKKEN_2_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_2_A_SYBR_OPERATION_rep3.fcs";8199,29;1705,15456528235;954,382168145248;136,107748092859;21,9228940993853;12,0649995694173
"CYCLUS2_BEKKEN_2_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_2_B_SYBR_OPERATION_rep1.fcs";7995,48;1679,09132133369;948,285245488317;156,831665530693;29,0567195435459;16,7628427996376
"CYCLUS2_BEKKEN_2_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_2_B_SYBR_OPERATION_rep2.fcs";7825,34;1605,44214710189;899,389157985388;295,098142209255;58,1217170753268;33,325997689127
"CYCLUS2_BEKKEN_2_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_2_B_SYBR_OPERATION_rep3.fcs";7989,08;1679,50047731288;933,518203872457;134,114128994523;18,7815741840615;10,3289251416825
"CYCLUS2_BEKKEN_30_A_SYBR_POSTCYCLE_rep1.fcs";"CYCLUS2_BEKKEN_30_A_SYBR_POSTCYCLE_rep1.fcs";8382,71;1885,27595979706;1032,41441534426;160,912504928686;18,6866784101647;10,1441799976737
"CYCLUS2_BEKKEN_30_A_SYBR_POSTCYCLE_rep2.fcs";"CYCLUS2_BEKKEN_30_A_SYBR_POSTCYCLE_rep2.fcs";8587,31;1922,12972058928;1053,30767168505;156,623249625438;15,524047753085;8,2556168557761
"CYCLUS2_BEKKEN_30_A_SYBR_POSTCYCLE_rep3.fcs";"CYCLUS2_BEKKEN_30_A_SYBR_POSTCYCLE_rep3.fcs";8358,23;1903,00744031376;1043,21263580074;138,958670914133;16,3064632769571;8,30196669303711
"CYCLUS2_BEKKEN_30_B_SYBR_POSTCYCLE_rep1.fcs";"CYCLUS2_BEKKEN_30_B_SYBR_POSTCYCLE_rep1.fcs";8221,96;1868,77242059056;1021,6443262874;143,668664824746;14,7240734324557;7,77016945908425
"CYCLUS2_BEKKEN_30_B_SYBR_POSTCYCLE_rep2.fcs";"CYCLUS2_BEKKEN_30_B_SYBR_POSTCYCLE_rep2.fcs";8193,07;1848,22478749239;1006,96268431328;132,324765389376;13,4373900310395;7,93346581742447
"CYCLUS2_BEKKEN_30_B_SYBR_POSTCYCLE_rep3.fcs";"CYCLUS2_BEKKEN_30_B_SYBR_POSTCYCLE_rep3.fcs";8206,91;1899,2632871484;1030,89140760868;165,643471030251;27,9828522246729;15,3358432195238
"CYCLUS2_BEKKEN_31_A_SYBR_POSTCYCLE_rep1.fcs";"CYCLUS2_BEKKEN_31_A_SYBR_POSTCYCLE_rep1.fcs";8150,91;1832,08474800244;995,062860163557;157,508062644361;26,4951992163641;13,8751234335953
"CYCLUS2_BEKKEN_31_A_SYBR_POSTCYCLE_rep2.fcs";"CYCLUS2_BEKKEN_31_A_SYBR_POSTCYCLE_rep2.fcs";7840,67;1806,25945043444;984,544087177062;152,255371270797;27,7873816211799;15,7003400773076
"CYCLUS2_BEKKEN_31_A_SYBR_POSTCYCLE_rep3.fcs";"CYCLUS2_BEKKEN_31_A_SYBR_POSTCYCLE_rep3.fcs";8312,18;1848,6682937714;998,734544310208;121,00850458467;15,0370080000474;8,11901647725635
"CYCLUS2_BEKKEN_34_A_SYBR_POSTCYCLE_rep1.fcs";"CYCLUS2_BEKKEN_34_A_SYBR_POSTCYCLE_rep1.fcs";7622,2;1731,1859508203;947,28790824388;161,159184746892;32,1792954434181;18,3019957233825
"CYCLUS2_BEKKEN_34_A_SYBR_POSTCYCLE_rep2.fcs";"CYCLUS2_BEKKEN_34_A_SYBR_POSTCYCLE_rep2.fcs";7508,14;1677,77223826033;906,399196237131;410,60330138847;87,5803295412666;48,8070281243002
"CYCLUS2_BEKKEN_34_A_SYBR_POSTCYCLE_rep3.fcs";"CYCLUS2_BEKKEN_34_A_SYBR_POSTCYCLE_rep3.fcs";8022,91;1780,76163754258;963,921807063816;180,384835249194;29,9236805190517;17,0198732539209
"CYCLUS2_BEKKEN_34_B_SYBR_POSTCYCLE_rep1.fcs";"CYCLUS2_BEKKEN_34_B_SYBR_POSTCYCLE_rep1.fcs";7859,36;1801,43812415829;976,960204047378;124,025536634089;16,5579026067677;8,63183065194744
"CYCLUS2_BEKKEN_34_B_SYBR_POSTCYCLE_rep2.fcs";"CYCLUS2_BEKKEN_34_B_SYBR_POSTCYCLE_rep2.fcs";7452,29;1704,82952884294;919,483287044302;243,912564852509;49,8803906273924;28,5047030392648
"CYCLUS2_BEKKEN_34_B_SYBR_POSTCYCLE_rep3.fcs";"CYCLUS2_BEKKEN_34_B_SYBR_POSTCYCLE_rep3.fcs";7694,85;1747,01239160299;944,760924830991;163,921413482131;27,0370889241109;15,408476211373
"CYCLUS2_BEKKEN_35_A_SYBR_POSTCYCLE_rep1.fcs";"CYCLUS2_BEKKEN_35_A_SYBR_POSTCYCLE_rep1.fcs";7474,44;1694,74883296533;929,424056394413;467,399626128488;100,771579090496;57,4387119894766
"CYCLUS2_BEKKEN_35_A_SYBR_POSTCYCLE_rep2.fcs";"CYCLUS2_BEKKEN_35_A_SYBR_POSTCYCLE_rep2.fcs";8007,07;1830,75534068989;1003,65341007366;123,335401702558;16,3133211240549;8,66736270965325
"CYCLUS2_BEKKEN_35_A_SYBR_POSTCYCLE_rep3.fcs";"CYCLUS2_BEKKEN_35_A_SYBR_POSTCYCLE_rep3.fcs";7674,23;1735,00389448052;945,819872215708;356,021247096066;74,0166471771854;43,3177354850064
"CYCLUS2_BEKKEN_35_B_SYBR_POSTCYCLE_rep1.fcs";"CYCLUS2_BEKKEN_35_B_SYBR_POSTCYCLE_rep1.fcs";8093,75;1805,58898213729;983,01729065979;128,897686699039;13,594467769124;7,93583303602925
"CYCLUS2_BEKKEN_35_B_SYBR_POSTCYCLE_rep2.fcs";"CYCLUS2_BEKKEN_35_B_SYBR_POSTCYCLE_rep2.fcs";8028,15;1819,64948541031;998,655923327485;106,527880829102;13,5872820718618;7,98465759520099
"CYCLUS2_BEKKEN_35_B_SYBR_POSTCYCLE_rep3.fcs";"CYCLUS2_BEKKEN_35_B_SYBR_POSTCYCLE_rep3.fcs";7802,66;1788,43524380351;977,147598253287;135,687119298165;15,9333143925196;8,93897862124999
"CYCLUS2_BEKKEN_3_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_3_A_SYBR_OPERATION_rep1.fcs";8187,34;1689,60148198764;943,195976187527;186,551329086229;32,730561292416;18,1128411524455
"CYCLUS2_BEKKEN_3_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_3_A_SYBR_OPERATION_rep2.fcs";8249,3;1691,24950588673;932,753163605215;116,100835657647;11,603854762224;5,83071883973671
"CYCLUS2_BEKKEN_3_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_3_A_SYBR_OPERATION_rep3.fcs";8176,17;1704,29542708468;946,847398889273;103,923150996933;11,0869415189226;5,60268238035336
"CYCLUS2_BEKKEN_3_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_3_B_SYBR_OPERATION_rep1.fcs";8529,93;1823,36633152046;1023,00252641098;109,621779060753;10,3597967043945;4,71713278743517
"CYCLUS2_BEKKEN_3_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_3_B_SYBR_OPERATION_rep2.fcs";8223,45;1786,47668701935;1003,22066940623;106,952965684393;10,8794180926839;6,25950200810576
"CYCLUS2_BEKKEN_3_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_3_B_SYBR_OPERATION_rep3.fcs";7800,5;1682,17116470933;945,429092949126;343,707342624125;73,1953743431544;41,3504294424492
"CYCLUS2_BEKKEN_4_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_4_A_SYBR_OPERATION_rep1.fcs";8347,19;1789,1772612318;999,149871115208;111,747884982132;12,0061892306677;6,39738452194224
"CYCLUS2_BEKKEN_4_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_4_A_SYBR_OPERATION_rep2.fcs";8470,08;1798,48267980366;1000,8041447334;129,592109125034;11,9998824297892;5,57587659189201
"CYCLUS2_BEKKEN_4_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_4_A_SYBR_OPERATION_rep3.fcs";8177,49;1760,10639903961;988,012808051834;167,688353016462;27,0374419788231;15,058967835714
"CYCLUS2_BEKKEN_-4_A_SYBR_PRECYCLE_rep1.fcs";"CYCLUS2_BEKKEN_-4_A_SYBR_PRECYCLE_rep1.fcs";10312,71;2283,78851311436;1294,46279919947;196,479227318505;18,5718728155292;10,305748689577
"CYCLUS2_BEKKEN_-4_A_SYBR_PRECYCLE_rep2.fcs";"CYCLUS2_BEKKEN_-4_A_SYBR_PRECYCLE_rep2.fcs";9905,06;2232,06591860856;1265,82556420754;153,765518720794;17,2692892894101;9,98518169471937
"CYCLUS2_BEKKEN_-4_A_SYBR_PRECYCLE_rep3.fcs";"CYCLUS2_BEKKEN_-4_A_SYBR_PRECYCLE_rep3.fcs";10142,24;2289,52121373433;1297,70406803148;156,199375314003;15,3794294767939;9,02492586868472
"CYCLUS2_BEKKEN_4_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_4_B_SYBR_OPERATION_rep1.fcs";7519,53;1658,76122372966;913,969559644769;309,773441323647;61,5117078495952;34,5385470825598
"CYCLUS2_BEKKEN_4_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_4_B_SYBR_OPERATION_rep2.fcs";8385,15;1775,37372780167;974,266048855338;174,155995033363;27,9894721852713;16,4780390404754
"CYCLUS2_BEKKEN_4_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_4_B_SYBR_OPERATION_rep3.fcs";8053,24;1749,08327067605;968,85249699824;195,040898068051;37,0052625115149;21,1875169279295
"CYCLUS2_BEKKEN_-4_B_SYBR_PRECYCLE_rep1.fcs";"CYCLUS2_BEKKEN_-4_B_SYBR_PRECYCLE_rep1.fcs";9486,31;2147,41709311718;1259,77077039438;163,233593232508;16,574601901245;10,6814364983591
"CYCLUS2_BEKKEN_-4_B_SYBR_PRECYCLE_rep2.fcs";"CYCLUS2_BEKKEN_-4_B_SYBR_PRECYCLE_rep2.fcs";9415,55;2153,13395182526;1262,13320490732;161,323088517698;15,9189843437563;10,161147749904
"CYCLUS2_BEKKEN_-4_B_SYBR_PRECYCLE_rep3.fcs";"CYCLUS2_BEKKEN_-4_B_SYBR_PRECYCLE_rep3.fcs";9261,18;2126,71587957627;1231,31915318444;189,784799978898;27,9347541979639;15,8101079314034
"CYCLUS2_BEKKEN_5_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_5_A_SYBR_OPERATION_rep1.fcs";8388,87;1786,35014800994;981,507089237652;163,599267428159;22,2150586156323;12,3789657670314
"CYCLUS2_BEKKEN_5_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_5_A_SYBR_OPERATION_rep2.fcs";8518,67;1811,45674902161;990,160958663673;180,624732637599;36,8924107150327;20,1827654242056
"CYCLUS2_BEKKEN_5_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_5_A_SYBR_OPERATION_rep3.fcs";8585,65;1853,56881718011;1012,35140216526;125,854523602098;15,3628708532019;8,20808138358503
"CYCLUS2_BEKKEN_5_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_5_B_SYBR_OPERATION_rep1.fcs";8339,49;1792,9251048163;977,161088868393;308,291102595248;59,1561635436225;32,6033819070606
"CYCLUS2_BEKKEN_5_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_5_B_SYBR_OPERATION_rep2.fcs";8723,41;1860,06855416874;1008,97086119898;304,79130449035;57,5350652519196;31,7632841428522
"CYCLUS2_BEKKEN_5_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_5_B_SYBR_OPERATION_rep3.fcs";8548,99;1843,99200840193;994,793334365774;156,333397622265;25,9110173516598;13,5437785709211
"CYCLUS2_BEKKEN_6_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_6_A_SYBR_OPERATION_rep1.fcs";9658,23;2148,51476749825;1179,76899392604;132,407456151247;14,1043872885923;7,67318698613916
"CYCLUS2_BEKKEN_6_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_6_A_SYBR_OPERATION_rep2.fcs";9354,21;2028,15729380372;1099,03970715676;381,515010096972;83,8966347795459;47,1259827611181
"CYCLUS2_BEKKEN_6_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_6_A_SYBR_OPERATION_rep3.fcs";9533,71;2137,06313785555;1164,94580993318;124,965877766935;15,1995322156786;9,19174741847291
"CYCLUS2_BEKKEN_-6_A_SYBR_PRECYCLE_rep1.fcs";"CYCLUS2_BEKKEN_-6_A_SYBR_PRECYCLE_rep1.fcs";10101,64;2219,24306460495;1234,0648069388;300,754825481662;50,9859121064501;29,1262860221638
"CYCLUS2_BEKKEN_-6_A_SYBR_PRECYCLE_rep2.fcs";"CYCLUS2_BEKKEN_-6_A_SYBR_PRECYCLE_rep2.fcs";10170,58;2268,12917061043;1269,44086142447;184,667387592948;19,4102956546926;10,5967492457512
"CYCLUS2_BEKKEN_-6_A_SYBR_PRECYCLE_rep3.fcs";"CYCLUS2_BEKKEN_-6_A_SYBR_PRECYCLE_rep3.fcs";10265,28;2317,2539717725;1303,51706529634;173,823147091078;16,7496399031892;9,54095162248578
"CYCLUS2_BEKKEN_6_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_6_B_SYBR_OPERATION_rep1.fcs";8603,56;2010,73514299039;1122,96385670059;363,379572259302;77,467562664531;43,7298701155205
"CYCLUS2_BEKKEN_6_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_6_B_SYBR_OPERATION_rep2.fcs";9673,94;2226,47904696056;1244,95291066497;242,568862241824;44,3632753249931;25,4703615161557
"CYCLUS2_BEKKEN_6_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_6_B_SYBR_OPERATION_rep3.fcs";9274,19;2110,22633254394;1181,61603632478;195,447773643555;38,6258156000825;22,4296407686567
"CYCLUS2_BEKKEN_-6_B_SYBR_PRECYCLE_rep1.fcs";"CYCLUS2_BEKKEN_-6_B_SYBR_PRECYCLE_rep1.fcs";9819,3;2178,21417396888;1244,67561330715;278,806311972953;52,9001654551918;31,4120826391854
"CYCLUS2_BEKKEN_-6_B_SYBR_PRECYCLE_rep2.fcs";"CYCLUS2_BEKKEN_-6_B_SYBR_PRECYCLE_rep2.fcs";9848,71;2221,23149977142;1258,27991360158;186,47031312455;18,8434141469811;9,64508689062615
"CYCLUS2_BEKKEN_-6_B_SYBR_PRECYCLE_rep3.fcs";"CYCLUS2_BEKKEN_-6_B_SYBR_PRECYCLE_rep3.fcs";9648,88;2181,34804610597;1231,24700956096;149,926937088191;16,7154945317869;10,0990748699365
"CYCLUS2_BEKKEN_7_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_7_A_SYBR_OPERATION_rep1.fcs";9873,27;2362,95079458822;1312,19039780026;147,279700576896;17,7144597411637;10,5204682544922
"CYCLUS2_BEKKEN_7_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_7_A_SYBR_OPERATION_rep2.fcs";9784,84;2314,42687310341;1291,1101583222;168,30364094563;16,9473060447594;9,59779256190679
"CYCLUS2_BEKKEN_7_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_7_A_SYBR_OPERATION_rep3.fcs";9870,75;2363,76134708949;1323,86695736418;161,237285145875;20,6037606780844;12,1635044325249
"CYCLUS2_BEKKEN_-7_A_SYBR_PRECYCLE_rep1.fcs";"CYCLUS2_BEKKEN_-7_A_SYBR_PRECYCLE_rep1.fcs";11172,08;2410,68671835432;1374,67162958364;206,630088649629;19,18042496456;11,0961912164714
"CYCLUS2_BEKKEN_-7_A_SYBR_PRECYCLE_rep2.fcs";"CYCLUS2_BEKKEN_-7_A_SYBR_PRECYCLE_rep2.fcs";11002,53;2436,7621132876;1405,93524956883;242,301400713819;32,3391058904037;18,7452627769423
"CYCLUS2_BEKKEN_-7_A_SYBR_PRECYCLE_rep3.fcs";"CYCLUS2_BEKKEN_-7_A_SYBR_PRECYCLE_rep3.fcs";11318,54;2455,72456223431;1414,24553444311;181,400913209199;15,4075516378384;9,35828772108974
"CYCLUS2_BEKKEN_7_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_7_B_SYBR_OPERATION_rep1.fcs";9790,46;2294,82741340171;1266,21005344019;155,245548090824;17,5017184887;10,4197680521099
"CYCLUS2_BEKKEN_7_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_7_B_SYBR_OPERATION_rep2.fcs";9288,53;2207,71832191709;1222,78372213304;262,990550008816;55,990926377104;31,8483929107319
"CYCLUS2_BEKKEN_7_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_7_B_SYBR_OPERATION_rep3.fcs";9840,7;2272,64370008752;1258,23899333451;143,171473091083;17,3055713839164;9,54333570553818
"CYCLUS2_BEKKEN_-7_B_SYBR_PRECYCLE_rep1.fcs";"CYCLUS2_BEKKEN_-7_B_SYBR_PRECYCLE_rep1.fcs";9757,89;2226,15157822695;1251,73792906206;174,235060951137;22,3150831527618;13,9567393970103
"CYCLUS2_BEKKEN_-7_B_SYBR_PRECYCLE_rep2.fcs";"CYCLUS2_BEKKEN_-7_B_SYBR_PRECYCLE_rep2.fcs";9997,6;2219,8033332884;1242,46726507821;201,900865763274;28,1615500598826;15,8510879458619
"CYCLUS2_BEKKEN_-7_B_SYBR_PRECYCLE_rep3.fcs";"CYCLUS2_BEKKEN_-7_B_SYBR_PRECYCLE_rep3.fcs";10217,6;2316,38589461292;1306,90526379219;155,950458333874;14,370822935515;8,17900441907549
"CYCLUS2_BEKKEN_8_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_8_A_SYBR_OPERATION_rep1.fcs";8783,76;2132,33812665657;1171,20620342928;338,708483459858;75,2642226593805;42,8912483501265
"CYCLUS2_BEKKEN_8_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_8_A_SYBR_OPERATION_rep2.fcs";9417,58;2226,97673943217;1210,33327890043;155,451390953876;21,2924057589181;12,7309076412116
"CYCLUS2_BEKKEN_8_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_8_A_SYBR_OPERATION_rep3.fcs";8009,93;1936,65666417057;1076,99976584343;345,639569815469;79,4603015138928;45,6757655094101
"CYCLUS2_BEKKEN_8_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_8_B_SYBR_OPERATION_rep1.fcs";9217,41;2146,37542386611;1180,9805371173;148,48175040058;15,6580011169973;9,10591937810823
"CYCLUS2_BEKKEN_8_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_8_B_SYBR_OPERATION_rep2.fcs";9081,9;2149,12323432043;1187,43008088017;148,076590883491;21,827760761789;12,424482094177
"CYCLUS2_BEKKEN_8_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_8_B_SYBR_OPERATION_rep3.fcs";9403,04;2180,54368319799;1200,89015278974;142,293970854053;16,5554480953449;10,11801429799
"CYCLUS2_BEKKEN_9_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_9_A_SYBR_OPERATION_rep1.fcs";9068,59;2101,00330040478;1162,27578628001;282,697614622287;53,3622412583514;29,8486739106838
"CYCLUS2_BEKKEN_9_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_9_A_SYBR_OPERATION_rep2.fcs";9346,68;2160,61484073183;1206,73795611197;130,773988084772;15,8118396973484;9,30705856278619
"CYCLUS2_BEKKEN_9_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_9_A_SYBR_OPERATION_rep3.fcs";8944,55;2103,27543614504;1166,73277166714;193,286063970615;31,5362506580308;17,5340164489108
"CYCLUS2_BEKKEN_9_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_9_B_SYBR_OPERATION_rep1.fcs";9101,03;2060,44152362299;1128,54238836938;174,920383332105;19,2746431561439;10,1151282972555
"CYCLUS2_BEKKEN_9_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_9_B_SYBR_OPERATION_rep2.fcs";9163,46;2085,62160747756;1147,22160330272;163,401125078035;19,2746990165656;10,4806551956824
"CYCLUS2_BEKKEN_9_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_9_B_SYBR_OPERATION_rep3.fcs";8809,59;2050,58658094055;1115,18374841861;218,016035690455;39,0869165851413;21,4439086305185
